district,crime_type,defendant_race,n_cases,mean_sentence,median_sentence
76,Burglary/Trespass,Hispanic,4,72.0,72.0
76,Burglary/Trespass,Unknown,3,47.0,36.0
76,Burglary/Trespass,White,16,75.378125,72.0
76,Drug Trafficking,White,5,65.8,60.0
76,Embezzlement,Black,150,87.6168,70.0
76,Embezzlement,Hispanic,548,79.90319343065693,63.0
76,Embezzlement,Unknown,50,53.7504,50.0
76,Embezzlement,White,281,73.82064056939501,60.0
76,Environmental,Black,1,9.0,9.0
76,Environmental,Hispanic,7,38.86142857142857,30.0
76,Environmental,White,7,30.004285714285714,30.0
76,Extortion/Racketeering,Black,2,33.0,33.0
76,Extortion/Racketeering,Hispanic,1,12.0,12.0
76,Extortion/Racketeering,Unknown,2,0.9099999999999999,0.9099999999999999
76,Extortion/Racketeering,White,3,9.0,9.0
76,Firearms,Black,52,80.39519230769231,63.5
76,Firearms,Hispanic,208,56.36427884615385,41.0
76,Firearms,Unknown,50,58.9688,41.5
76,Firearms,White,198,67.86873737373737,48.0
76,Forgery,White,1,27.0,27.0
76,Fraud,White,1,15.0,15.0
76,Immigration,Hispanic,16,9.095,4.895
76,Immigration,Unknown,6,10.371666666666668,3.615
76,Immigration,White,19,12.126315789473685,6.0
76,Kidnapping,Black,5,14.406,12.03
76,Kidnapping,Hispanic,62,14.139193548387096,12.03
76,Kidnapping,Unknown,11,14.598181818181816,1.97
76,Kidnapping,White,136,22.7175,16.5
76,Larceny,Hispanic,1,4.0,4.0
76,Larceny,Unknown,3,3.7533333333333334,5.0
76,Larceny,White,6,9.215,10.515
76,Manslaughter,Black,6,16.005,13.515
76,Manslaughter,Hispanic,5,16.298,15.0
76,Manslaughter,Unknown,3,17.0,13.0
76,Manslaughter,White,37,23.653783783783787,21.0
76,Money Laundering,White,2,24.0,24.0
76,Murder,Hispanic,1,30.0,30.0
76,Murder,White,8,31.375,30.0
76,Obscenity/Other Sex,Hispanic,13,26.00230769230769,36.0
76,Obscenity/Other Sex,Unknown,4,12.7475,8.5
76,Obscenity/Other Sex,White,5,38.204,12.0
76,Other,Hispanic,4,70.5,64.5
76,Other,Unknown,1,36.0,36.0
76,Other,White,35,95.80914285714286,63.0
76,Robbery,Hispanic,2,102.0,102.0
76,Robbery,White,2,21.0,21.0
76,Sexual Abuse,Hispanic,2,4.035,4.035
76,Tax,Hispanic,908,24.581762114537447,21.0
76,Tax,Unknown,24,9.010833333333332,5.779999999999999
76,Tax,White,19,14.321578947368423,7.0
76,Unknown,Black,39,42.75948717948718,30.0
76,Unknown,Hispanic,496,47.3145564516129,21.5
76,Unknown,Unknown,110,45.47845454545455,27.0
76,Unknown,White,451,67.49909090909091,48.0
77,Admin of Justice,Black,3,240.0,216.0
77,Admin of Justice,Unknown,3,233.33333333333334,240.0
77,Antitrust,Hispanic,1,8.95,8.95
77,Antitrust,Unknown,6,78.5,78.5
77,Arson,Black,2,96.0,96.0
77,Arson,Unknown,2,27.0,27.0
77,Arson,White,3,138.66666666666666,120.0
77,Assault,Black,6,134.33333333333334,120.0
77,Assault,Hispanic,2,26.0,26.0
77,Assault,Unknown,32,81.5,60.0
77,Assault,White,14,97.53785714285713,81.0
77,Bribery/Corruption,Black,8,76.505,36.0
77,Bribery/Corruption,Hispanic,4,28.745,24.015
77,Bribery/Corruption,Unknown,38,21.033947368421053,18.0
77,Bribery/Corruption,White,12,56.09166666666667,26.0
77,Burglary/Trespass,Black,16,106.25,103.0
77,Burglary/Trespass,Hispanic,2,45.0,45.0
77,Burglary/Trespass,Unknown,9,48.22222222222222,48.0
77,Burglary/Trespass,White,77,68.6687012987013,60.0
77,Drug Trafficking,Black,1,30.0,30.0
77,Drug Trafficking,Unknown,1,51.0,51.0
77,Drug Trafficking,White,6,84.0,78.0
77,Embezzlement,Black,289,71.07186851211073,60.0
77,Embezzlement,Hispanic,937,64.85713980789754,60.0
77,Embezzlement,Unknown,326,43.18647239263804,30.0
77,Embezzlement,White,592,51.52275337837838,37.0
77,Environmental,Black,3,32.0,24.0
77,Environmental,Hispanic,13,27.854615384615386,18.0
77,Environmental,Unknown,2,24.015,24.015
77,Environmental,White,4,24.75,22.5
77,Extortion/Racketeering,Black,5,12.3,0.33
77,Extortion/Racketeering,Hispanic,1,5.66,5.66
77,Extortion/Racketeering,Unknown,24,0.71625,0.23
77,Extortion/Racketeering,White,8,13.174999999999999,0.58
77,Firearms,Black,243,73.04921810699588,60.0
77,Firearms,Hispanic,117,63.36102564102564,48.0
77,Firearms,Unknown,66,66.08151515151515,60.0
77,Firearms,White,306,73.27852941176471,60.0
77,Forgery,Hispanic,1,24.0,24.0
77,Forgery,Unknown,1,27.0,27.0
77,Forgery,White,1,33.0,33.0
77,Fraud,Black,3,42.0,24.0
77,Fraud,Unknown,1,0.33,0.33
77,Fraud,White,3,14.206666666666665,6.36
77,Immigration,Black,11,13.476363636363637,12.03
77,Immigration,Hispanic,1,24.0,24.0
77,Immigration,Unknown,27,5.508888888888889,0.33
77,Immigration,White,49,16.343469387755103,12.03
77,Kidnapping,Black,164,31.832256097560975,24.0
77,Kidnapping,Hispanic,31,26.9,16.0
77,Kidnapping,Unknown,94,28.490851063829787,24.0
77,Kidnapping,White,364,36.9043956043956,30.0
77,Larceny,Hispanic,2,28.46,28.46
77,Larceny,Unknown,7,6.58,6.0
77,Larceny,White,20,11.53,8.0
77,Manslaughter,Black,8,24.39125,21.0
77,Manslaughter,Unknown,2,63.5,63.5
77,Manslaughter,White,11,35.81363636363636,14.0
77,Money Laundering,Black,3,37.0,37.0
77,Money Laundering,Hispanic,2,24.0,24.0
77,Money Laundering,White,2,21.015,21.015
77,Murder,Black,2,30.015,30.015
77,Murder,Unknown,5,4.42,3.0
77,Murder,White,33,31.584242424242422,18.0
77,Obscenity/Other Sex,Black,9,30.046666666666667,24.0
77,Obscenity/Other Sex,Hispanic,24,17.244583333333335,12.03
77,Obscenity/Other Sex,Unknown,33,24.163333333333334,17.0
77,Obscenity/Other Sex,White,30,24.176666666666666,18.0
77,Other,Black,5,118.8,78.0
77,Other,Hispanic,2,96.0,96.0
77,Other,Unknown,12,27.169166666666666,27.5
77,Other,White,61,59.972459016393444,48.0
77,Robbery,Black,2,15.015,15.015
77,Robbery,Hispanic,3,47.666666666666664,41.0
77,Robbery,Unknown,4,16.0175,16.0
77,Robbery,White,18,37.405,25.0
77,Stalking/Harassing,Black,2,66.0,66.0
77,Stalking/Harassing,Unknown,1,40.0,40.0
77,Stalking/Harassing,White,4,21.0,21.5
77,Tax,Black,4,22.817500000000003,19.94
77,Tax,Hispanic,830,16.427795180722892,15.0
77,Tax,Unknown,54,13.76925925925926,9.05
77,Tax,White,41,13.611463414634148,12.03
77,Unknown,Black,225,47.0432,24.0
77,Unknown,Hispanic,374,36.43687165775401,18.0
77,Unknown,Unknown,637,8.331397174254318,0.03
77,Unknown,White,663,50.49236802413273,24.0
78,Admin of Justice,Black,2,325.0,325.0
78,Admin of Justice,Hispanic,7,372.57142857142856,420.0
78,Admin of Justice,Unknown,7,299.2857142857143,276.0
78,Admin of Justice,White,5,308.0,420.0
78,Antitrust,Unknown,6,57.5,39.0
78,Antitrust,White,1,42.0,42.0
78,Arson,Black,3,528.0,600.0
78,Arson,Hispanic,1,18.0,18.0
78,Assault,Black,2,133.0,133.0
78,Assault,Hispanic,3,144.66666666666666,148.0
78,Assault,Unknown,10,83.003,75.0
78,Assault,White,15,114.22,120.0
78,Bribery/Corruption,Black,12,177.33333333333334,76.5
78,Bribery/Corruption,Hispanic,22,68.63636363636364,48.0
78,Bribery/Corruption,Unknown,38,41.51394736842105,28.5
78,Bribery/Corruption,White,32,78.1584375,37.0
78,Burglary/Trespass,Black,48,97.1875,84.0
78,Burglary/Trespass,Hispanic,30,70.1,58.5
78,Burglary/Trespass,Unknown,2,69.0,69.0
78,Burglary/Trespass,White,77,76.44155844155844,63.0
78,Drug Trafficking,Hispanic,2,8.08,8.08
78,Drug Trafficking,Unknown,1,57.0,57.0
78,Drug Trafficking,White,4,60.155,60.0
78,Embezzlement,Black,173,88.6857803468208,70.0
78,Embezzlement,Hispanic,697,70.48308464849354,57.0
78,Embezzlement,Unknown,25,47.4336,36.0
78,Embezzlement,White,164,72.74402439024391,60.0
78,Environmental,Black,10,31.24,34.5
78,Environmental,Hispanic,75,29.590133333333338,25.07
78,Environmental,Unknown,8,37.67875,29.5
78,Environmental,White,21,30.54952380952381,33.0
78,Extortion/Racketeering,Black,1,24.0,24.0
78,Extortion/Racketeering,Hispanic,5,3.774,2.0
78,Extortion/Racketeering,Unknown,2,3.705,3.705
78,Extortion/Racketeering,White,4,5.3725000000000005,6.5
78,Firearms,Black,299,61.51347826086956,42.0
78,Firearms,Hispanic,246,51.831707317073175,39.0
78,Firearms,Unknown,36,84.44444444444444,36.0
78,Firearms,White,254,62.65007874015748,46.0
78,Forgery,Hispanic,1,48.0,48.0
78,Forgery,White,2,24.0,24.0
78,Fraud,Black,1,4.92,4.92
78,Fraud,Hispanic,1,40.0,40.0
78,Immigration,Black,7,16.94142857142857,15.0
78,Immigration,Hispanic,7,10.36,6.0
78,Immigration,Unknown,2,9.945,9.945
78,Immigration,White,25,19.4428,12.0
78,Kidnapping,Black,52,39.74461538461538,25.5
78,Kidnapping,Hispanic,64,19.8871875,15.0
78,Kidnapping,Unknown,27,26.341481481481484,21.0
78,Kidnapping,White,191,42.64057591623037,28.0
78,Larceny,Black,1,24.0,24.0
78,Larceny,Hispanic,1,12.03,12.03
78,Larceny,Unknown,2,3.5,3.5
78,Larceny,White,10,11.966999999999999,9.015
78,Manslaughter,Black,5,41.4,15.0
78,Manslaughter,Hispanic,3,20.0,21.0
78,Manslaughter,Unknown,3,34.0,13.0
78,Manslaughter,White,17,23.818823529411766,20.0
78,Money Laundering,Black,1,18.0,18.0
78,Money Laundering,Hispanic,3,33.01,27.0
78,Money Laundering,White,5,41.606,36.0
78,Murder,Black,4,44.5075,23.0
78,Murder,Hispanic,3,32.666666666666664,29.0
78,Murder,Unknown,3,18.01,18.0
78,Murder,White,28,26.57464285714286,21.0
78,Obscenity/Other Sex,Black,1,24.0,24.0
78,Obscenity/Other Sex,Hispanic,33,54.36666666666667,30.0
78,Obscenity/Other Sex,Unknown,7,9.508571428571429,9.1
78,Obscenity/Other Sex,White,15,64.33533333333334,35.0
78,Other,Black,1,0.03,0.03
78,Other,Hispanic,4,89.0,82.0
78,Other,Unknown,2,12.5,12.5
78,Other,White,38,103.76394736842106,84.0
78,Robbery,Black,16,82.1875,54.0
78,Robbery,Hispanic,29,54.44517241379311,60.0
78,Robbery,Unknown,2,32.0,32.0
78,Robbery,White,7,55.714285714285715,60.0
78,Sexual Abuse,White,1,15.0,15.0
78,Tax,Black,3,93.7,12.03
78,Tax,Hispanic,1521,22.126068376068375,18.0
78,Tax,Unknown,66,6.234393939393939,4.0
78,Tax,White,15,12.821333333333333,9.0
78,Unknown,Black,212,60.133820754716986,39.0
78,Unknown,Hispanic,746,43.989316353887396,27.0
78,Unknown,Unknown,114,48.699122807017545,24.0
78,Unknown,White,496,66.16959677419355,37.0
79,Admin of Justice,White,1,70.0,70.0
79,Antitrust,Black,2,69.0,69.0
79,Arson,Black,2,403.0,403.0
79,Arson,Hispanic,2,144.0,144.0
79,Arson,White,1,470.0,470.0
79,Assault,Black,8,119.125,108.0
79,Assault,Hispanic,3,55.0,60.0
79,Assault,Unknown,1,96.0,96.0
79,Assault,White,18,115.83333333333333,120.0
79,Bribery/Corruption,Black,13,39.927692307692304,18.0
79,Bribery/Corruption,Hispanic,5,31.4,30.0
79,Bribery/Corruption,White,11,45.402727272727276,18.0
79,Burglary/Trespass,Black,63,100.81,84.0
79,Burglary/Trespass,Hispanic,9,44.82555555555555,46.0
79,Burglary/Trespass,Unknown,5,53.605999999999995,27.0
79,Burglary/Trespass,White,67,65.7286567164179,51.0
79,Drug Trafficking,Black,4,54.0,60.0
79,Drug Trafficking,White,9,120.33333333333333,60.0
79,Embezzlement,Black,521,113.37767754318618,92.0
79,Embezzlement,Hispanic,902,94.49688470066519,70.0
79,Embezzlement,Unknown,52,89.0775,60.0
79,Embezzlement,White,637,85.78544740973312,63.0
79,Environmental,Black,20,50.911500000000004,48.0
79,Environmental,Hispanic,73,46.07054794520548,48.0
79,Environmental,Unknown,7,58.43285714285714,48.0
79,Environmental,White,43,39.82372093023256,48.0
79,Extortion/Racketeering,Black,5,8.696000000000002,6.0
79,Extortion/Racketeering,Hispanic,5,7.314,7.62
79,Extortion/Racketeering,Unknown,2,3.23,3.23
79,Extortion/Racketeering,White,9,5.595555555555555,0.76
79,Firearms,Black,530,74.86115094339624,52.0
79,Firearms,Hispanic,211,60.11052132701422,46.0
79,Firearms,Unknown,34,71.94205882352942,61.5
79,Firearms,White,509,69.20528487229862,50.0
79,Fraud,Black,3,28.0,30.0
79,Fraud,Hispanic,1,15.0,15.0
79,Fraud,White,1,24.0,24.0
79,Immigration,Black,11,19.39636363636364,24.0
79,Immigration,Hispanic,6,22.126666666666665,18.0
79,Immigration,Unknown,6,7.1066666666666665,0.16
79,Immigration,White,33,18.49,18.0
79,Kidnapping,Black,50,33.0524,21.0
79,Kidnapping,Hispanic,58,13.65896551724138,12.515
79,Kidnapping,Unknown,10,22.425,21.0
79,Kidnapping,White,208,38.06245192307692,24.0
79,Larceny,Black,1,27.0,27.0
79,Larceny,Unknown,1,4.95,4.95
79,Larceny,White,20,22.3625,20.5
79,Manslaughter,Black,11,27.00272727272727,30.0
79,Manslaughter,Hispanic,6,17.0,14.5
79,Manslaughter,Unknown,1,18.0,18.0
79,Manslaughter,White,48,20.33125,18.0
79,Money Laundering,Black,1,36.0,36.0
79,Money Laundering,White,1,12.03,12.03
79,Murder,Black,5,26.006,27.0
79,Murder,Hispanic,2,18.015,18.015
79,Murder,Unknown,2,19.515,19.515
79,Murder,White,16,33.501875,31.5
79,Obscenity/Other Sex,Black,11,71.18181818181819,84.0
79,Obscenity/Other Sex,Hispanic,14,31.385714285714283,25.5
79,Obscenity/Other Sex,Unknown,2,15.015,15.015
79,Obscenity/Other Sex,White,18,52.392222222222216,30.0
79,Other,Black,2,75.0,75.0
79,Other,Hispanic,2,78.5,78.5
79,Other,Unknown,1,78.0,78.0
79,Other,White,63,106.25396825396825,85.0
79,Robbery,Black,55,79.60672727272727,60.0
79,Robbery,Hispanic,74,56.34445945945946,60.0
79,Robbery,Unknown,5,55.2,60.0
79,Robbery,White,39,50.16794871794872,60.0
79,Stalking/Harassing,Unknown,1,8.0,8.0
79,Stalking/Harassing,White,5,116.806,84.0
79,Tax,Black,8,12.74375,12.015
79,Tax,Hispanic,833,22.33794717887155,13.0
79,Tax,Unknown,9,8.333333333333334,6.0
79,Tax,White,13,16.717692307692307,12.03
79,Unknown,Black,308,43.16042207792208,29.0
79,Unknown,Hispanic,447,51.24957494407159,30.0
79,Unknown,Unknown,55,51.47927272727273,18.0
79,Unknown,White,656,75.1486280487805,48.0
80,Admin of Justice,Black,4,224.5,184.0
80,Admin of Justice,Hispanic,5,151.4,168.0
80,Admin of Justice,Unknown,45,221.2888888888889,168.0
80,Admin of Justice,White,2,162.0,162.0
80,Antitrust,Hispanic,3,49.0,27.0
80,Antitrust,Unknown,80,53.325750000000006,37.0
80,Antitrust,White,2,22.5,22.5
80,Arson,Hispanic,3,304.6666666666667,360.0
80,Arson,Unknown,1,145.0,145.0
80,Arson,White,2,264.0,264.0
80,Assault,Black,1,120.0,120.0
80,Assault,Hispanic,14,76.5,70.5
80,Assault,Unknown,178,90.72320224719101,64.0
80,Assault,White,13,95.07692307692308,87.0
80,Bribery/Corruption,Black,7,15.005714285714285,12.03
80,Bribery/Corruption,Hispanic,46,33.5954347826087,18.0
80,Bribery/Corruption,Unknown,255,33.333333333333336,30.0
80,Bribery/Corruption,White,18,15.827222222222222,9.5
80,Burglary/Trespass,Black,12,81.0025,45.0
80,Burglary/Trespass,Hispanic,67,69.32283582089552,51.0
80,Burglary/Trespass,Unknown,18,43.00555555555556,39.0
80,Burglary/Trespass,White,48,60.90208333333334,46.0
80,Drug Trafficking,Hispanic,2,40.5,40.5
80,Drug Trafficking,Unknown,11,45.53454545454545,24.0
80,Drug Trafficking,White,2,50.0,50.0
80,Embezzlement,Black,279,51.9115770609319,37.0
80,Embezzlement,Hispanic,5038,31.669295355299724,17.0
80,Embezzlement,Unknown,51,31.75235294117647,21.0
80,Embezzlement,White,549,46.13051001821494,33.0
80,Environmental,Hispanic,30,25.741,24.0
80,Environmental,Unknown,1,24.0,24.0
80,Environmental,White,4,38.25,43.5
80,Extortion/Racketeering,Black,2,36.015,36.015
80,Extortion/Racketeering,Hispanic,6,8.243333333333334,6.5
80,Extortion/Racketeering,Unknown,4,4.242500000000001,3.74
80,Extortion/Racketeering,White,4,5.31,6.425
80,Firearms,Black,60,73.36416666666668,48.0
80,Firearms,Hispanic,667,65.02020989505247,45.33
80,Firearms,Unknown,70,108.06700000000001,84.0
80,Firearms,White,261,69.37180076628353,46.0
80,Forgery,Unknown,2,16.65,16.65
80,Forgery,White,2,27.0,27.0
80,Fraud,Hispanic,1,25.0,25.0
80,Immigration,Black,2,12.165,12.165
80,Immigration,Hispanic,12,10.651666666666666,6.15
80,Immigration,Unknown,3,16.01,12.03
80,Immigration,White,11,30.974545454545456,15.66
80,Kidnapping,Black,7,50.714285714285715,62.0
80,Kidnapping,Hispanic,150,12.513,4.5600000000000005
80,Kidnapping,Unknown,40,8.33675,1.925
80,Kidnapping,White,66,29.883939393939393,24.0
80,Larceny,Hispanic,5,16.406,6.0
80,Larceny,Unknown,3,1.02,0.03
80,Larceny,White,2,17.515,17.515
80,Manslaughter,Hispanic,6,21.901666666666667,12.015
80,Manslaughter,Unknown,1,2.56,2.56
80,Manslaughter,White,9,13.136666666666667,15.0
80,Money Laundering,Hispanic,4,49.575,60.0
80,Money Laundering,White,3,6.676666666666667,4.0
80,Murder,Hispanic,6,21.936666666666667,17.0
80,Murder,Unknown,2,7.31,7.31
80,Murder,White,10,41.208999999999996,28.5
80,Obscenity/Other Sex,Black,1,21.0,21.0
80,Obscenity/Other Sex,Hispanic,17,18.306470588235292,15.0
80,Obscenity/Other Sex,Unknown,1,37.0,37.0
80,Obscenity/Other Sex,White,2,30.0,30.0
80,Other,Hispanic,3,51.666666666666664,57.0
80,Other,White,8,27.0,24.0
80,Robbery,Black,2,60.015,60.015
80,Robbery,Hispanic,23,89.91565217391305,71.0
80,Robbery,Unknown,1,25.0,25.0
80,Robbery,White,14,73.71428571428571,57.0
80,Stalking/Harassing,Hispanic,1,108.0,108.0
80,Stalking/Harassing,White,2,55.0,55.0
80,Tax,Black,28,10.008928571428571,6.21
80,Tax,Hispanic,26341,6.230004175999393,1.66
80,Tax,Unknown,2204,2.124274047186933,1.66
80,Tax,White,273,8.514212454212455,2.13
80,Unknown,Black,90,38.26755555555555,30.0
80,Unknown,Hispanic,10102,7.826115620669174,1.68
80,Unknown,Unknown,204,50.72225490196079,24.0
80,Unknown,White,386,63.32720207253886,24.5
81,Admin of Justice,Unknown,2,470.0,470.0
81,Admin of Justice,White,3,69.0,72.0
81,Arson,White,1,180.0,180.0
81,Assault,Unknown,2,163.0,163.0
81,Assault,White,2,133.5,133.5
81,Bribery/Corruption,Black,1,37.0,37.0
81,Bribery/Corruption,Hispanic,1,24.0,24.0
81,Bribery/Corruption,Unknown,7,48.0,33.0
81,Bribery/Corruption,White,8,53.75,42.5
81,Burglary/Trespass,Black,1,100.0,100.0
81,Burglary/Trespass,Hispanic,1,132.0,132.0
81,Burglary/Trespass,White,5,51.0,48.0
81,Drug Trafficking,Unknown,3,53.333333333333336,60.0
81,Drug Trafficking,White,1,63.0,63.0
81,Embezzlement,Black,76,120.30263157894737,98.5
81,Embezzlement,Hispanic,58,100.68775862068966,82.5
81,Embezzlement,Unknown,63,97.39682539682539,63.0
81,Embezzlement,White,108,106.02777777777777,89.5
81,Environmental,Black,1,6.0,6.0
81,Environmental,White,3,43.333333333333336,46.0
81,Extortion/Racketeering,Black,2,72.0,72.0
81,Firearms,Black,54,76.05555555555556,60.0
81,Firearms,Hispanic,16,47.5,44.5
81,Firearms,Unknown,42,77.13166666666667,60.0
81,Firearms,White,117,77.05153846153847,51.0
81,Forgery,Unknown,2,57.0,57.0
81,Fraud,White,1,24.0,24.0
81,Immigration,Black,2,6.0,6.0
81,Immigration,Unknown,2,16.5,16.5
81,Immigration,White,3,4.333333333333333,4.0
81,Kidnapping,Black,7,19.285714285714285,15.0
81,Kidnapping,Unknown,6,46.166666666666664,42.0
81,Kidnapping,White,52,30.921346153846155,27.0
81,Larceny,Black,2,21.0,21.0
81,Larceny,Unknown,5,42.006,18.0
81,Larceny,White,7,41.58,24.0
81,Manslaughter,Black,6,22.5,25.5
81,Manslaughter,Hispanic,1,15.0,15.0
81,Manslaughter,Unknown,3,44.333333333333336,47.0
81,Manslaughter,White,17,26.476470588235294,24.0
81,Money Laundering,Unknown,1,48.0,48.0
81,Money Laundering,White,4,59.0,62.0
81,Murder,Unknown,2,34.5,34.5
81,Murder,White,6,68.33833333333332,67.0
81,Obscenity/Other Sex,Black,3,98.33333333333333,88.0
81,Obscenity/Other Sex,White,11,113.81818181818181,108.0
81,Other,Hispanic,1,97.0,97.0
81,Other,White,13,149.07692307692307,120.0
81,Robbery,Black,1,168.0,168.0
81,Robbery,Hispanic,2,39.0,39.0
81,Robbery,Unknown,4,50.5,50.5
81,Robbery,White,8,76.5,60.0
81,Stalking/Harassing,Black,1,6.0,6.0
81,Stalking/Harassing,Hispanic,1,12.03,12.03
81,Stalking/Harassing,Unknown,2,8.78,8.78
81,Stalking/Harassing,White,4,106.5075,57.0
81,Tax,Hispanic,20,30.758999999999997,28.5
81,Unknown,Black,41,68.97560975609755,57.0
81,Unknown,Hispanic,40,81.47975,67.5
81,Unknown,Unknown,83,80.6644578313253,57.0
81,Unknown,White,167,70.16095808383233,40.0
82,Admin of Justice,Black,1,396.0,396.0
82,Admin of Justice,White,1,220.0,220.0
82,Arson,White,1,216.0,216.0
82,Assault,Black,11,121.27272727272727,120.0
82,Assault,Hispanic,2,120.0,120.0
82,Assault,Unknown,8,135.87875,95.5
82,Assault,White,2,100.0,100.0
82,Bribery/Corruption,Unknown,4,52.75,45.5
82,Bribery/Corruption,White,4,89.75,26.5
82,Burglary/Trespass,Black,13,147.35307692307694,65.0
82,Burglary/Trespass,Hispanic,2,106.0,106.0
82,Burglary/Trespass,Unknown,2,85.165,85.165
82,Burglary/Trespass,White,27,67.92703703703704,60.0
82,Drug Trafficking,Black,1,92.0,92.0
82,Drug Trafficking,White,2,120.0,120.0
82,Embezzlement,Black,128,115.109609375,84.0
82,Embezzlement,Hispanic,205,84.24936585365853,63.0
82,Embezzlement,Unknown,44,87.14227272727273,60.0
82,Embezzlement,White,135,78.85051851851851,63.0
82,Environmental,Black,7,41.43285714285714,30.0
82,Environmental,Hispanic,9,31.22555555555555,27.0
82,Environmental,Unknown,2,10.5,10.5
82,Environmental,White,5,50.206,42.0
82,Extortion/Racketeering,Black,3,2.733333333333333,2.0
82,Extortion/Racketeering,Hispanic,2,7.475,7.475
82,Firearms,Black,203,89.62068965517241,60.0
82,Firearms,Hispanic,70,60.31828571428571,49.0
82,Firearms,Unknown,51,95.25549019607843,63.0
82,Firearms,White,188,95.22372340425532,60.0
82,Forgery,Black,1,24.0,24.0
82,Forgery,White,3,24.666666666666668,24.0
82,Fraud,White,1,100.0,100.0
82,Immigration,Black,3,29.0,30.0
82,Immigration,Hispanic,1,24.0,24.0
82,Immigration,Unknown,3,10.0,9.0
82,Immigration,White,22,17.978181818181817,10.5
82,Kidnapping,Black,29,38.45137931034483,30.0
82,Kidnapping,Hispanic,7,24.142857142857142,15.0
82,Kidnapping,Unknown,21,21.67238095238095,16.0
82,Kidnapping,White,96,29.944166666666664,24.0
82,Larceny,Unknown,3,20.0,15.0
82,Larceny,White,13,17.012307692307694,12.03
82,Manslaughter,Black,4,16.3725,9.515
82,Manslaughter,Hispanic,3,14.01,15.0
82,Manslaughter,Unknown,2,18.5,18.5
82,Manslaughter,White,16,22.28875,18.0
82,Money Laundering,Black,1,18.0,18.0
82,Money Laundering,White,1,12.03,12.03
82,Murder,Black,1,41.0,41.0
82,Murder,White,11,44.73,48.0
82,Obscenity/Other Sex,Hispanic,3,90.52,18.0
82,Obscenity/Other Sex,Unknown,2,69.0,69.0
82,Obscenity/Other Sex,White,6,43.333333333333336,31.0
82,Other,Unknown,3,116.33333333333333,132.0
82,Other,White,29,88.74896551724137,70.0
82,Robbery,Black,13,172.23076923076923,180.0
82,Robbery,Hispanic,5,48.006,60.0
82,Robbery,Unknown,1,63.0,63.0
82,Robbery,White,4,78.0,70.5
82,Tax,Black,1,30.0,30.0
82,Tax,Hispanic,245,17.031510204081634,12.0
82,Tax,Unknown,1,8.0,8.0
82,Unknown,Black,88,71.87840909090909,38.5
82,Unknown,Hispanic,191,38.29806282722513,18.0
82,Unknown,Unknown,65,90.76215384615385,60.0
82,Unknown,White,228,68.70802631578948,41.0
83,Admin of Justice,Black,2,415.0,415.0
83,Admin of Justice,Unknown,1,470.0,470.0
83,Antitrust,Unknown,3,139.33333333333334,100.0
83,Arson,Black,1,360.0,360.0
83,Arson,Hispanic,1,108.0,108.0
83,Arson,Unknown,1,360.0,360.0
83,Assault,Black,9,192.55555555555554,135.0
83,Assault,Hispanic,1,33.0,33.0
83,Assault,Unknown,10,117.7,111.5
83,Assault,White,17,95.23529411764706,60.0
83,Bribery/Corruption,Black,12,52.083333333333336,40.5
83,Bribery/Corruption,Hispanic,1,84.0,84.0
83,Bribery/Corruption,Unknown,15,33.09066666666667,37.0
83,Bribery/Corruption,White,14,43.714285714285715,23.0
83,Burglary/Trespass,Black,48,77.29291666666667,60.0
83,Burglary/Trespass,Hispanic,3,49.333333333333336,46.0
83,Burglary/Trespass,Unknown,11,60.54545454545455,55.0
83,Burglary/Trespass,White,74,65.83945945945946,46.0
83,Drug Trafficking,Unknown,1,72.0,72.0
83,Embezzlement,Black,202,117.575,87.0
83,Embezzlement,Hispanic,368,87.76603260869565,70.0
83,Embezzlement,Unknown,40,71.62375,49.5
83,Embezzlement,White,167,78.7468862275449,60.0
83,Environmental,Black,17,51.19764705882353,48.0
83,Environmental,Hispanic,15,47.333333333333336,26.0
83,Environmental,Unknown,3,17.666666666666668,18.0
83,Environmental,White,12,38.916666666666664,40.0
83,Extortion/Racketeering,Black,16,32.956875,6.5
83,Extortion/Racketeering,Hispanic,3,10.776666666666666,8.0
83,Extortion/Racketeering,Unknown,13,2.1776923076923076,1.49
83,Extortion/Racketeering,White,23,2.594782608695652,2.0
83,Firearms,Black,176,94.07170454545454,60.0
83,Firearms,Hispanic,59,79.38169491525424,60.0
83,Firearms,Unknown,27,70.07518518518519,50.0
83,Firearms,White,174,92.23373563218391,64.0
83,Forgery,Black,2,39.0,39.0
83,Fraud,White,2,111.0,111.0
83,Immigration,Black,10,13.5,11.0
83,Immigration,Hispanic,1,6.0,6.0
83,Immigration,Unknown,16,5.62875,2.5
83,Immigration,White,36,24.714166666666667,19.0
83,Kidnapping,Black,62,28.387096774193548,22.5
83,Kidnapping,Hispanic,15,32.92133333333333,24.0
83,Kidnapping,Unknown,18,35.39388888888889,25.5
83,Kidnapping,White,221,37.77678733031674,30.0
83,Larceny,Black,4,24.5075,16.515
83,Larceny,Hispanic,3,10.0,6.0
83,Larceny,Unknown,16,17.693125,12.03
83,Larceny,White,19,20.74,15.0
83,Manslaughter,Black,30,25.701999999999998,20.0
83,Manslaughter,Hispanic,2,30.0,30.0
83,Manslaughter,Unknown,1,24.0,24.0
83,Manslaughter,White,62,27.75048387096774,24.0
83,Money Laundering,Black,1,8.0,8.0
