season,date,visitor,home,visitor_score,home_score
2023,20230402,NYM,MIA,5,1
2023,20230402,COL,SD,1,3
2023,20230402,TOR,STL,4,9
2023,20230402,ATL,WSH,1,4
2023,20230402,BAL,BOS,5,9
2023,20230402,CWS,HOU,6,3
2023,20230402,MIN,KC,7,4
2023,20230402,SF,NYY,0,6
2023,20230402,LAA,OAK,6,0
2023,20230402,CLE,SEA,6,5
2023,20230402,DET,TB,1,5
2023,20230402,PHI,TEX,1,2
2023,20230403,CHC,CIN,6,7
2023,20230403,COL,LAD,4,13
2023,20230403,MIN,MIA,11,1
2023,20230403,NYM,MIL,0,10
2023,20230403,ARI,SD,4,5
2023,20230403,ATL,STL,8,4
2023,20230403,TB,WSH,6,2
2023,20230403,PIT,BOS,7,6
2023,20230403,SF,CWS,12,3
2023,20230403,DET,HOU,7,6
2023,20230403,TOR,KC,5,9
2023,20230403,PHI,NYY,1,8
2023,20230403,CLE,OAK,12,11
2023,20230403,LAA,SEA,7,3
2023,20230403,BAL,TEX,2,0
2023,20230404,CHC,CIN,12,5
2023,20230404,COL,LAD,2,5
2023,20230404,MIN,MIA,0,1
2023,20230404,NYM,MIL,0,9
2023,20230404,ARI,SD,8,6
2023,20230404,ATL,STL,4,1
2023,20230404,TB,WSH,10,6
2023,20230404,PIT,BOS,4,1
2023,20230404,DET,HOU,6,3
2023,20230404,TOR,KC,4,1
2023,20230404,PHI,NYY,4,1
2023,20230404,CLE,OAK,3,4
2023,20230404,LAA,SEA,2,11
2023,20230404,BAL,TEX,7,2
2023,20230405,MIN,MIA,2,5
2023,20230405,NYM,MIL,6,7
2023,20230405,ATL,STL,5,2
2023,20230405,TB,WSH,7,2
2023,20230405,PIT,BOS,4,1
2023,20230405,SF,CWS,3,7
2023,20230405,DET,HOU,2,8
2023,20230405,TOR,KC,3,0
2023,20230405,PHI,NYY,2,4
2023,20230405,CLE,OAK,6,4
2023,20230405,LAA,SEA,4,3
2023,20230405,BAL,TEX,2,5
2023,20230406,LAD,ARI,5,2
2023,20230406,SD,ATL,6,7
2023,20230406,WSH,COL,0,1
2023,20230406,SF,CWS,16,6
2023,20230406,BOS,DET,6,3
2023,20230406,TOR,KC,6,3
2023,20230407,LAD,ARI,3,6
2023,20230407,SD,ATL,5,4
2023,20230407,TEX,CHC,0,2
2023,20230407,WSH,COL,10,5
2023,20230407,STL,MIL,0,4
2023,20230407,MIA,NYM,3,9
2023,20230407,CIN,PHI,2,5
2023,20230407,CWS,PIT,9,13
2023,20230407,KC,SF,3,1
2023,20230407,TOR,LAA,4,3
2023,20230407,NYY,BAL,6,7
2023,20230407,SEA,CLE,5,3
2023,20230407,HOU,MIN,2,3
2023,20230407,OAK,TB,5,9
2023,20230408,LAD,ARI,8,12
2023,20230408,SD,ATL,4,1
2023,20230408,TEX,CHC,3,10
2023,20230408,WSH,COL,7,6
2023,20230408,STL,MIL,6,0
2023,20230408,MIA,NYM,2,5
2023,20230408,CIN,PHI,2,3
2023,20230408,CWS,PIT,11,5
2023,20230408,KC,SF,6,5
2023,20230408,TOR,LAA,5,9
2023,20230408,NYY,BAL,4,1
2023,20230408,SEA,CLE,3,2
2023,20230408,BOS,DET,14,5
2023,20230408,HOU,MIN,6,9
2023,20230408,OAK,TB,0,11
2023,20230409,LAD,ARI,6,11
2023,20230409,SD,ATL,10,2
2023,20230409,TEX,CHC,8,2
2023,20230409,WSH,COL,6,7
2023,20230409,STL,MIL,1,6
2023,20230409,MIA,NYM,7,2
2023,20230409,CIN,PHI,6,4
2023,20230409,CWS,PIT,0,1
2023,20230409,KC,SF,1,3
2023,20230409,TOR,LAA,12,11
2023,20230409,NYY,BAL,5,3
2023,20230409,SEA,CLE,6,7
2023,20230409,BOS,DET,4,1
2023,20230409,HOU,MIN,5,1
2023,20230409,OAK,TB,0,11
2023,20230410,MIL,ARI,0,3
2023,20230410,CIN,ATL,4,5
2023,20230410,SEA,CHC,2,3
2023,20230410,STL,COL,4,7
2023,20230410,SD,NYM,0,5
2023,20230410,MIA,PHI,3,15
2023,20230410,HOU,PIT,8,2
2023,20230410,LAD,SF,9,1
2023,20230410,WSH,LAA,6,4
2023,20230410,OAK,BAL,1,5
2023,20230410,NYY,CLE,2,3
2023,20230410,CWS,MIN,4,3
2023,20230410,BOS,TB,0,1
2023,20230410,KC,TEX,2,11
2023,20230411,MIL,ARI,7,1
2023,20230411,CIN,ATL,6,7
2023,20230411,SEA,CHC,9,14
2023,20230411,STL,COL,9,6
2023,20230411,SD,NYM,4,2
2023,20230411,MIA,PHI,8,4
2023,20230411,HOU,PIT,4,7
2023,20230411,LAD,SF,0,5
2023,20230411,WSH,LAA,0,2
2023,20230411,OAK,BAL,8,12
2023,20230411,NYY,CLE,11,2
2023,20230411,CWS,MIN,3,4
2023,20230411,BOS,TB,2,7
2023,20230411,KC,TEX,5,8
2023,20230411,DET,TOR,3,9
2023,20230412,MIL,ARI,3,7
2023,20230412,CIN,ATL,4,5
2023,20230412,SEA,CHC,5,2
2023,20230412,STL,COL,7,4
2023,20230412,SD,NYM,2,5
2023,20230412,MIA,PHI,3,2
2023,20230412,HOU,PIT,7,0
2023,20230412,LAD,SF,10,5
2023,20230412,WSH,LAA,2,3
2023,20230412,OAK,BAL,8,4
2023,20230412,NYY,CLE,4,3
2023,20230412,CWS,MIN,1,3
2023,20230412,BOS,TB,7,9
2023,20230412,KC,TEX,10,1
2023,20230412,DET,TOR,3,4
2023,20230413,PHI,CIN,2,6
2023,20230413,MIL,SD,4,3
2023,20230413,PIT,STL,5,0
2023,20230413,OAK,BAL,7,8
2023,20230413,MIN,NYY,11,2
2023,20230413,BOS,TB,3,9
2023,20230413,DET,TOR,3,1
2023,20230414,PHI,CIN,8,3
2023,20230414,CHC,LAD,8,2
2023,20230414,ARI,MIA,1,5
2023,20230414,MIL,SD,11,2
2023,20230414,PIT,STL,0,3
2023,20230414,CLE,WSH,4,3
2023,20230414,LAA,BOS,3,5
2023,20230414,BAL,CWS,6,3
2023,20230414,SF,DET,5,7
2023,20230414,TEX,HOU,6,2
2023,20230414,ATL,KC,10,3
2023,20230414,MIN,NYY,4,3
2023,20230414,NYM,OAK,17,6
2023,20230414,COL,SEA,3,5
2023,20230414,TB,TOR,3,6
2023,20230415,PHI,CIN,0,13
2023,20230415,CHC,LAD,1,2
2023,20230415,ARI,MIA,2,3
2023,20230415,MIL,SD,3,10
2023,20230415,PIT,STL,6,3
2023,20230415,CLE,WSH,6,4
2023,20230415,LAA,BOS,7,9
2023,20230415,BAL,CWS,6,7
2023,20230415,SF,DET,6,7
2023,20230415,TEX,HOU,2,8
2023,20230415,ATL,KC,9,3
2023,20230415,MIN,NYY,1,6
2023,20230415,NYM,OAK,3,2
2023,20230415,COL,SEA,2,9
2023,20230415,TB,TOR,2,5
2023,20230416,PHI,CIN,14,3
2023,20230416,CHC,LAD,3,2
2023,20230416,ARI,MIA,5,0
2023,20230416,MIL,SD,1,0
2023,20230416,PIT,STL,4,5
2023,20230416,CLE,WSH,6,7
2023,20230416,LAA,BOS,1,2
2023,20230416,BAL,CWS,8,4
2023,20230416,TEX,HOU,9,1
2023,20230416,ATL,KC,5,4
2023,20230416,MIN,NYY,0,2
2023,20230416,NYM,OAK,4,3
2023,20230416,COL,SEA,0,1
2023,20230416,TB,TOR,8,1
2023,20230417,TB,CIN,1,8
2023,20230417,PIT,COL,14,3
2023,20230417,NYM,LAD,8,6
2023,20230417,SF,MIA,3,4
2023,20230417,ATL,SD,2,0
2023,20230417,ARI,STL,6,3
2023,20230417,LAA,BOS,5,4
2023,20230417,TOR,HOU,2,9
2023,20230417,TEX,KC,4,0
2023,20230417,CHC,OAK,10,1
2023,20230417,MIL,SEA,7,3
2023,20230418,TB,CIN,10,0
2023,20230418,PIT,COL,5,3
2023,20230418,NYM,LAD,0,5
2023,20230418,SF,MIA,2,4
2023,20230418,ATL,SD,8,1
2023,20230418,ARI,STL,8,7
2023,20230418,BAL,WSH,1,0
2023,20230418,MIN,BOS,4,5
2023,20230418,PHI,CWS,7,4
2023,20230418,PHI,CWS,0,3
2023,20230418,CLE,DET,3,4
2023,20230418,CLE,DET,0,1
2023,20230418,TOR,HOU,4,2
2023,20230418,TEX,KC,12,2
2023,20230418,LAA,NYY,5,2
2023,20230418,CHC,OAK,4,0
2023,20230418,MIL,SEA,6,5
2023,20230419,TB,CIN,8,0
2023,20230419,PIT,COL,14,3
2023,20230419,NYM,LAD,5,3
2023,20230419,SF,MIA,5,2
2023,20230419,ATL,SD,0,1
2023,20230419,ARI,STL,5,14
2023,20230419,BAL,WSH,4,0
2023,20230419,MIN,BOS,10,4
2023,20230419,PHI,CWS,5,2
2023,20230419,CLE,DET,3,2
2023,20230419,TOR,HOU,1,8
2023,20230419,TEX,KC,12,3
2023,20230419,LAA,NYY,2,3
2023,20230419,CHC,OAK,12,2
2023,20230419,MIL,SEA,5,3
2023,20230420,SD,ARI,7,5
2023,20230420,LAD,CHC,6,2
2023,20230420,COL,PHI,5,0
2023,20230420,CIN,PIT,3,4
2023,20230420,NYM,SF,9,4
2023,20230420,MIN,BOS,5,11
2023,20230420,LAA,NYY,3,9
2023,20230421,SD,ARI,0,9
2023,20230421,HOU,ATL,6,4
2023,20230421,LAD,CHC,0,13
2023,20230421,BOS,MIL,5,3
2023,20230421,COL,PHI,3,4
2023,20230421,CIN,PIT,2,4
2023,20230421,NYM,SF,7,0
2023,20230421,KC,LAA,0,2
2023,20230421,DET,BAL,1,2
2023,20230421,WSH,MIN,3,2
2023,20230421,TOR,NYY,6,1
2023,20230421,STL,SEA,2,5
2023,20230421,CWS,TB,7,8
2023,20230421,OAK,TEX,5,4
2023,20230422,SD,ARI,5,3
2023,20230422,HOU,ATL,6,3
2023,20230422,LAD,CHC,9,4
2023,20230422,BOS,MIL,4,5
2023,20230422,COL,PHI,3,4
2023,20230422,CIN,PIT,1,2
2023,20230422,NYM,SF,4,7
2023,20230422,KC,LAA,11,8
2023,20230422,DET,BAL,1,5
2023,20230422,MIA,CLE,6,1
2023,20230422,MIA,CLE,3,2
2023,20230422,WSH,MIN,10,4
2023,20230422,TOR,NYY,2,3
2023,20230422,STL,SEA,4,5
2023,20230422,CWS,TB,3,4
2023,20230422,OAK,TEX,3,18
2023,20230423,SD,ARI,7,5
2023,20230423,HOU,ATL,5,2
2023,20230423,LAD,CHC,7,3
2023,20230423,BOS,MIL,12,5
2023,20230423,COL,PHI,3,9
2023,20230423,CIN,PIT,0,2
2023,20230423,NYM,SF,4,5
2023,20230423,KC,LAA,3,4
2023,20230423,DET,BAL,1,2
2023,20230423,MIA,CLE,4,7
2023,20230423,WSH,MIN,1,3
2023,20230423,TOR,NYY,5,1
2023,20230423,STL,SEA,7,3
2023,20230423,CWS,TB,1,4
2023,20230423,OAK,TEX,2,5
2023,20230424,KC,ARI,4,5
2023,20230424,MIA,ATL,0,11
2023,20230424,TEX,CIN,6,7
2023,20230424,DET,MIL,4,2
2023,20230424,STL,SF,0,4
2023,20230424,OAK,LAA,11,10
2023,20230424,BOS,BAL,4,5
2023,20230424,COL,CLE,6,0
2023,20230424,NYY,MIN,1,6
2023,20230424,HOU,TB,3,8
2023,20230424,CWS,TOR,2,5
2023,20230425,KC,ARI,5,4
2023,20230425,MIA,ATL,4,7
2023,20230425,SD,CHC,0,6
2023,20230425,TEX,CIN,6,7
2023,20230425,DET,MIL,4,3
2023,20230425,WSH,NYM,5,0
2023,20230425,SEA,PHI,5,3
2023,20230425,LAD,PIT,8,7
2023,20230425,STL,SF,4,5
2023,20230425,OAK,LAA,3,5
2023,20230425,BOS,BAL,8,6
2023,20230425,COL,CLE,5,1
2023,20230425,NYY,MIN,2,6
2023,20230425,HOU,TB,5,0
2023,20230425,CWS,TOR,0,7
2023,20230426,KC,ARI,0,2
2023,20230426,MIA,ATL,4,6
2023,20230426,SD,CHC,5,3
2023,20230426,TEX,CIN,3,5
2023,20230426,DET,MIL,2,6
2023,20230426,WSH,NYM,4,1
2023,20230426,SEA,PHI,5,6
2023,20230426,LAD,PIT,1,8
2023,20230426,STL,SF,3,7
2023,20230426,OAK,LAA,3,11
2023,20230426,BOS,BAL,2,6
2023,20230426,COL,CLE,1,4
2023,20230426,NYY,MIN,12,6
2023,20230426,HOU,TB,1,0
2023,20230426,CWS,TOR,0,8
2023,20230427,MIA,ATL,5,4
2023,20230427,SD,CHC,2,5
2023,20230427,WSH,NYM,8,9
2023,20230427,SEA,PHI,0,1
2023,20230427,LAD,PIT,2,6
2023,20230427,STL,SF,6,0
2023,20230427,OAK,LAA,7,8
2023,20230427,TB,CWS,14,5
2023,20230427,BAL,DET,7,4
2023,20230427,KC,MIN,1,7
2023,20230427,NYY,TEX,4,2
2023,20230428,ARI,COL,9,1
2023,20230428,STL,LAD,3,7
2023,20230428,CHC,MIA,2,3
2023,20230428,LAA,MIL,1,2
2023,20230428,ATL,NYM,4,0
2023,20230428,CLE,BOS,5,2
2023,20230428,TB,CWS,3,2
2023,20230428,PHI,HOU,3,1
2023,20230428,KC,MIN,6,8
2023,20230428,CIN,OAK,11,7
2023,20230428,NYY,TEX,2,5
2023,20230428,SEA,TOR,2,3
2023,20230429,ARI,COL,11,4
2023,20230429,STL,LAD,0,1
2023,20230429,CHC,MIA,6,7
2023,20230429,LAA,MIL,5,7
2023,20230429,SF,SD,11,16
2023,20230429,PIT,WSH,6,3
2023,20230429,PIT,WSH,16,1
2023,20230429,CLE,BOS,7,8
2023,20230429,TB,CWS,12,3
2023,20230429,BAL,DET,4,7
2023,20230429,BAL,DET,6,4
2023,20230429,PHI,HOU,6,1
2023,20230429,KC,MIN,3,2
2023,20230429,CIN,OAK,3,2
2023,20230429,NYY,TEX,0,2
2023,20230429,SEA,TOR,0,1
2023,20230430,ARI,COL,4,12
2023,20230430,STL,LAD,3,6
2023,20230430,CHC,MIA,3,4
2023,20230430,LAA,MIL,3,0
2023,20230430,SF,SD,4,6
2023,20230430,PIT,WSH,2,7
2023,20230430,CLE,BOS,1,7
2023,20230430,TB,CWS,9,12
2023,20230430,BAL,DET,5,3
2023,20230430,PHI,HOU,3,4
2023,20230430,KC,MIN,4,8
2023,20230430,CIN,OAK,4,5
2023,20230430,NYY,TEX,2,15
2023,20230430,SEA,TOR,10,8
2023,20230501,PHI,LAD,4,13
2023,20230501,ATL,NYM,9,8
2023,20230501,ATL,NYM,3,5
2023,20230501,CIN,SD,3,8
2023,20230501,CHC,WSH,5,1
2023,20230501,TOR,BOS,5,6
2023,20230501,SF,HOU,3,7
2023,20230501,CLE,NYY,3,2
2023,20230502,MIL,COL,2,3
2023,20230502,PHI,LAD,1,13
2023,20230502,ATL,MIA,6,0
2023,20230502,CIN,SD,2,1
2023,20230502,LAA,STL,5,1
2023,20230502,CHC,WSH,1,4
2023,20230502,TOR,BOS,6,7
2023,20230502,MIN,CWS,2,3
2023,20230502,SF,HOU,2,0
2023,20230502,BAL,KC,11,7
2023,20230502,CLE,NYY,2,4
2023,20230502,SEA,OAK,2,1
2023,20230502,PIT,TB,1,4
2023,20230502,ARI,TEX,4,6
2023,20230503,MIL,COL,1,7
2023,20230503,PHI,LAD,6,10
2023,20230503,ATL,MIA,14,6
2023,20230503,CIN,SD,1,7
2023,20230503,LAA,STL,6,4
2023,20230503,CHC,WSH,1,2
2023,20230503,TOR,BOS,3,8
2023,20230503,MIN,CWS,4,6
2023,20230503,NYM,DET,5,6
2023,20230503,NYM,DET,1,8
2023,20230503,SF,HOU,4,2
2023,20230503,BAL,KC,0,6
2023,20230503,CLE,NYY,3,4
2023,20230503,SEA,OAK,7,2
2023,20230503,PIT,TB,1,8
2023,20230503,ARI,TEX,12,7
2023,20230504,MIL,COL,6,9
2023,20230504,ATL,MIA,6,3
2023,20230504,LAA,STL,11,7
2023,20230504,CHC,WSH,3,4
2023,20230504,TOR,BOS,5,11
2023,20230504,MIN,CWS,7,3
2023,20230504,NYM,DET,0,2
2023,20230504,BAL,KC,13,10
2023,20230504,SEA,OAK,5,3
2023,20230504,PIT,TB,2,3
2023,20230505,WSH,ARI,1,3
2023,20230505,BAL,ATL,9,4
2023,20230505,MIA,CHC,1,4
2023,20230505,CWS,CIN,5,4
2023,20230505,COL,NYM,0,1
2023,20230505,BOS,PHI,5,3
2023,20230505,TOR,PIT,4,0
2023,20230505,LAD,SD,2,5
2023,20230505,MIL,SF,4,6
2023,20230505,DET,STL,5,4
2023,20230505,TEX,LAA,4,5
2023,20230505,MIN,CLE,2,0
2023,20230505,OAK,KC,12,8
2023,20230505,HOU,SEA,6,4
2023,20230505,NYY,TB,4,5
2023,20230506,WSH,ARI,7,8
2023,20230506,BAL,ATL,4,5
2023,20230506,MIA,CHC,2,4
2023,20230506,CWS,CIN,3,5
2023,20230506,COL,NYM,5,2
2023,20230506,BOS,PHI,7,4
2023,20230506,TOR,PIT,8,2
2023,20230506,LAD,SD,2,1
2023,20230506,MIL,SF,1,4
2023,20230506,DET,STL,6,5
2023,20230506,TEX,LAA,10,1
2023,20230506,MIN,CLE,3,4
2023,20230506,OAK,KC,5,4
2023,20230506,HOU,SEA,5,7
2023,20230506,NYY,TB,3,2
2023,20230507,WSH,ARI,9,8
2023,20230507,BAL,ATL,2,3
2023,20230507,MIA,CHC,5,4
2023,20230507,CWS,CIN,17,4
2023,20230507,COL,NYM,13,6
2023,20230507,BOS,PHI,1,6
2023,20230507,TOR,PIT,10,1
2023,20230507,LAD,SD,5,2
2023,20230507,MIL,SF,7,3
2023,20230507,DET,STL,6,12
2023,20230507,TEX,LAA,16,8
2023,20230507,MIN,CLE,0,2
2023,20230507,OAK,KC,1,5
2023,20230507,HOU,SEA,1,3
2023,20230507,NYY,TB,7,8
2023,20230508,MIA,ARI,2,5
2023,20230508,STL,CHC,3,1
2023,20230508,LAD,MIL,3,9
2023,20230508,COL,PIT,0,2
2023,20230508,WSH,SF,5,1
2023,20230508,HOU,LAA,4,6
2023,20230508,TB,BAL,3,0
2023,20230508,DET,CLE,6,2
2023,20230508,CWS,KC,5,12
2023,20230508,OAK,NYY,2,7
2023,20230508,TEX,SEA,2,1
2023,20230509,MIA,ARI,6,2
2023,20230509,BOS,ATL,3,9
2023,20230509,STL,CHC,6,4
2023,20230509,NYM,CIN,6,7
2023,20230509,LAD,MIL,6,2
2023,20230509,TOR,PHI,4,8
2023,20230509,COL,PIT,10,1
2023,20230509,WSH,SF,1,4
2023,20230509,HOU,LAA,3,1
2023,20230509,TB,BAL,2,4
2023,20230509,DET,CLE,0,2
2023,20230509,CWS,KC,4,2
2023,20230509,SD,MIN,6,1
2023,20230509,OAK,NYY,5,10
2023,20230509,TEX,SEA,0,5
2023,20230510,MIA,ARI,5,4
2023,20230510,BOS,ATL,5,2
2023,20230510,STL,CHC,4,10
2023,20230510,NYM,CIN,2,1
2023,20230510,LAD,MIL,8,1
2023,20230510,TOR,PHI,1,2
2023,20230510,COL,PIT,4,3
2023,20230510,WSH,SF,11,6
2023,20230510,HOU,LAA,5,4
2023,20230510,TB,BAL,1,2
2023,20230510,DET,CLE,5,0
2023,20230510,CWS,KC,1,9
2023,20230510,SD,MIN,3,4
2023,20230510,OAK,NYY,3,11
2023,20230510,TEX,SEA,4,3
2023,20230511,SF,ARI,6,2
2023,20230511,NYM,CIN,0,5
2023,20230511,CWS,KC,3,4
2023,20230511,SD,MIN,3,5
2023,20230511,TB,NYY,8,2
2023,20230511,TEX,OAK,4,0
2023,20230512,SF,ARI,5,7
2023,20230512,PHI,COL,6,3
2023,20230512,SD,LAD,2,4
2023,20230512,CIN,MIA,7,4
2023,20230512,KC,MIL,1,5
2023,20230512,NYM,WSH,3,2
2023,20230512,PIT,BAL,3,6
2023,20230512,STL,BOS,8,6
2023,20230512,HOU,CWS,5,1
2023,20230512,LAA,CLE,5,4
2023,20230512,SEA,DET,9,2
2023,20230512,CHC,MIN,6,2
2023,20230512,TB,NYY,5,6
2023,20230512,TEX,OAK,7,9
2023,20230512,ATL,TOR,0,3
2023,20230513,SF,ARI,2,7
2023,20230513,PHI,COL,7,4
2023,20230513,SD,LAD,2,4
2023,20230513,CIN,MIA,6,5
2023,20230513,KC,MIL,3,4
2023,20230513,NYM,WSH,2,3
2023,20230513,PIT,BAL,0,2
2023,20230513,STL,BOS,4,3
2023,20230513,HOU,CWS,1,3
2023,20230513,LAA,CLE,6,8
2023,20230513,SEA,DET,5,0
2023,20230513,CHC,MIN,1,11
2023,20230513,TB,NYY,8,9
2023,20230513,TEX,OAK,5,0
2023,20230513,ATL,TOR,2,5
2023,20230514,SF,ARI,1,2
2023,20230514,PHI,COL,0,4
2023,20230514,SD,LAD,0,4
2023,20230514,CIN,MIA,1,3
2023,20230514,KC,MIL,6,9
2023,20230514,NYM,WSH,8,2
2023,20230514,PIT,BAL,4,0
2023,20230514,STL,BOS,9,1
2023,20230514,HOU,CWS,4,3
2023,20230514,LAA,CLE,3,4
2023,20230514,SEA,DET,3,5
2023,20230514,CHC,MIN,3,16
2023,20230514,TB,NYY,8,7
2023,20230514,TEX,OAK,11,3
2023,20230514,ATL,TOR,5,6
2023,20230515,CIN,COL,8,9
2023,20230515,MIN,LAD,8,9
2023,20230515,KC,SD,0,4
2023,20230515,PHI,SF,3,6
2023,20230515,MIL,STL,1,18
2023,20230515,NYM,WSH,3,10
2023,20230515,LAA,BAL,9,5
2023,20230515,SEA,BOS,10,1
2023,20230515,CHC,HOU,4,6
2023,20230515,ARI,OAK,5,2
2023,20230515,ATL,TEX,12,0
2023,20230515,NYY,TOR,7,4
2023,20230516,CIN,COL,3,1
2023,20230516,MIN,LAD,5,1
2023,20230516,WSH,MIA,4,5
2023,20230516,TB,NYM,8,5
2023,20230516,KC,SD,5,4
2023,20230516,PHI,SF,3,4
2023,20230516,MIL,STL,3,2
2023,20230516,LAA,BAL,3,7
2023,20230516,SEA,BOS,4,9
2023,20230516,CLE,CWS,3,8
2023,20230516,PIT,DET,0,4
2023,20230516,CHC,HOU,3,7
2023,20230516,ARI,OAK,8,9
2023,20230516,ATL,TEX,4,7
2023,20230516,NYY,TOR,6,3
2023,20230517,CIN,COL,6,11
2023,20230517,MIN,LAD,3,7
2023,20230517,WSH,MIA,3,4
2023,20230517,TB,NYM,7,8
2023,20230517,KC,SD,4,3
2023,20230517,PHI,SF,4,7
2023,20230517,MIL,STL,0,3
2023,20230517,LAA,BAL,1,3
2023,20230517,SEA,BOS,3,12
2023,20230517,CLE,CWS,2,7
2023,20230517,PIT,DET,8,0
2023,20230517,CHC,HOU,6,7
2023,20230517,ARI,OAK,5,3
2023,20230517,ATL,TEX,6,5
2023,20230517,NYY,TOR,0,3
2023,20230518,WSH,MIA,3,5
2023,20230518,TB,NYM,2,3
2023,20230518,LAD,STL,8,16
2023,20230518,LAA,BAL,6,5
2023,20230518,CLE,CWS,3,1
2023,20230518,NYY,TOR,4,2
2023,20230519,SEA,ATL,2,6
2023,20230519,NYY,CIN,6,2
2023,20230519,CLE,NYM,9,10
2023,20230519,CHC,PHI,10,1
2023,20230519,ARI,PIT,3,13
2023,20230519,BOS,SD,6,1
2023,20230519,MIA,SF,3,4
2023,20230519,LAD,STL,5,0
2023,20230519,DET,WSH,8,6
2023,20230519,MIN,LAA,4,5
2023,20230519,KC,CWS,0,2
2023,20230519,OAK,HOU,1,5
2023,20230519,MIL,TB,0,1
2023,20230519,COL,TEX,2,7
2023,20230519,BAL,TOR,6,2
2023,20230520,SEA,ATL,7,3
2023,20230520,NYY,CIN,7,4
2023,20230520,CHC,PHI,3,12
2023,20230520,ARI,PIT,4,3
2023,20230520,BOS,SD,4,2
2023,20230520,MIA,SF,1,0
2023,20230520,LAD,STL,5,6
2023,20230520,DET,WSH,2,5
2023,20230520,MIN,LAA,6,2
2023,20230520,KC,CWS,1,5
2023,20230520,OAK,HOU,2,3
2023,20230520,MIL,TB,4,8
2023,20230520,COL,TEX,5,11
2023,20230520,BAL,TOR,6,5
2023,20230521,SEA,ATL,2,3
2023,20230521,NYY,CIN,4,1
2023,20230521,CLE,NYM,4,5
2023,20230521,CLE,NYM,1,2
2023,20230521,CHC,PHI,1,2
2023,20230521,ARI,PIT,8,3
2023,20230521,BOS,SD,0,7
2023,20230521,MIA,SF,5,7
2023,20230521,LAD,STL,5,10
2023,20230521,DET,WSH,4,6
2023,20230521,MIN,LAA,2,4
2023,20230521,KC,CWS,2,5
2023,20230521,OAK,HOU,0,2
2023,20230521,MIL,TB,6,4
2023,20230521,COL,TEX,3,13
2023,20230521,BAL,TOR,8,3
2023,20230522,LAD,ATL,8,6
2023,20230522,STL,CIN,5,6
2023,20230522,MIA,COL,3,5
2023,20230522,HOU,MIL,12,2
2023,20230522,ARI,PHI,6,3
2023,20230522,TEX,PIT,4,6
2023,20230522,BOS,LAA,1,2
2023,20230522,CWS,CLE,0,3
2023,20230522,DET,KC,8,5
2023,20230522,SF,MIN,4,1
2023,20230522,OAK,SEA,2,11
2023,20230522,TOR,TB,4,6
2023,20230523,LAD,ATL,8,1
2023,20230523,NYM,CHC,2,7
2023,20230523,STL,CIN,8,5
2023,20230523,MIA,COL,4,5
2023,20230523,HOU,MIL,0,6
2023,20230523,ARI,PHI,4,3
2023,20230523,TEX,PIT,6,1
2023,20230523,SD,WSH,7,4
2023,20230523,BOS,LAA,0,4
2023,20230523,CWS,CLE,4,2
2023,20230523,DET,KC,1,4
2023,20230523,SF,MIN,4,3
2023,20230523,BAL,NYY,5,6
2023,20230523,OAK,SEA,2,3
2023,20230523,TOR,TB,20,1
2023,20230524,LAD,ATL,3,4
2023,20230524,NYM,CHC,2,4
2023,20230524,STL,CIN,3,10
2023,20230524,MIA,COL,10,2
2023,20230524,HOU,MIL,0,4
2023,20230524,ARI,PHI,5,6
2023,20230524,TEX,PIT,3,2
2023,20230524,SD,WSH,3,5
2023,20230524,BOS,LAA,3,7
2023,20230524,CWS,CLE,6,0
2023,20230524,DET,KC,6,4
2023,20230524,SF,MIN,1,7
2023,20230524,BAL,NYY,9,6
2023,20230524,OAK,SEA,1,6
2023,20230524,TOR,TB,3,7
2023,20230525,PHI,ATL,5,8
2023,20230525,NYM,CHC,10,1
2023,20230525,STL,CIN,2,1
2023,20230525,MIA,COL,6,7
2023,20230525,SF,MIL,5,0
2023,20230525,SD,WSH,8,6
2023,20230525,CWS,DET,2,7
2023,20230525,BAL,NYY,3,1
2023,20230525,OAK,SEA,2,3
2023,20230525,TOR,TB,3,6
2023,20230526,BOS,ARI,7,2
2023,20230526,PHI,ATL,6,4
2023,20230526,CIN,CHC,9,0
2023,20230526,NYM,COL,5,2
2023,20230526,SF,MIL,15,1
2023,20230526,MIA,LAA,6,2
2023,20230526,TEX,BAL,12,2
2023,20230526,STL,CLE,3,4
2023,20230526,CWS,DET,12,3
2023,20230526,WSH,KC,12,10
2023,20230526,TOR,MIN,3,1
2023,20230526,SD,NYY,5,1
2023,20230526,HOU,OAK,5,2
2023,20230526,PIT,SEA,11,6
2023,20230526,LAD,TB,3,9
2023,20230527,BOS,ARI,2,1
2023,20230527,PHI,ATL,2,1
2023,20230527,CIN,CHC,8,5
2023,20230527,NYM,COL,7,10
2023,20230527,SF,MIL,3,1
2023,20230527,MIA,LAA,8,5
2023,20230527,TEX,BAL,5,3
2023,20230527,STL,CLE,2,1
2023,20230527,CWS,DET,3,7
2023,20230527,WSH,KC,4,2
2023,20230527,TOR,MIN,7,9
2023,20230527,SD,NYY,2,3
2023,20230527,HOU,OAK,6,3
2023,20230527,PIT,SEA,0,5
2023,20230527,LAD,TB,6,5
2023,20230528,BOS,ARI,2,4
2023,20230528,PHI,ATL,4,11
2023,20230528,CIN,CHC,8,5
2023,20230528,NYM,COL,10,11
2023,20230528,SF,MIL,5,7
2023,20230528,MIA,LAA,2,0
2023,20230528,TEX,BAL,2,3
